popularity,acousticness,danceability,energy,liveness,loudness,speechiness,tempo,valence,year,duration_min
80,0.033,0.447,0.848,0.65,-6.175,0.222,172.253,0.485,2007,3.42
70,0.603,0.697,0.474,0.11,-6.663,0.0351,127.904,0.249,2007,3.271333333
71,9.43E-05,0.528,0.831,0.141,-3.607,0.0429,131.094,0.632,2007,3.674666667
88,0.0381,0.639,0.628,0.386,-7.578,0.0399,90.482,0.43,2007,3.958433333
76,0.0212,0.7,0.864,0.0956,-3.629,0.0283,102.997,0.887,2007,4.959766667
75,0.0208,0.583,0.786,0.188,-3.142,0.0301,123.055,0.573,2007,4.313766667
84,0.00564,0.617,0.717,0.408,-7.858,0.153,103.992,0.49,2007,5.197766667
78,0.0109,0.693,0.549,0.0677,-8.141,0.119,80.028,0.605,2007,3.799333333
76,0.108,0.462,0.832,0.0741,-6.085,0.0479,165.653,0.807,2007,4.148216667
82,0.25,0.788,0.844,0.0723,-3.131,0.0334,113.324,0.382,2007,4.187333333
81,0.00511,0.459,0.891,0.106,-5.057,0.0623,154.837,0.588,2007,3.391766667
78,0.00272,0.517,0.906,0.113,-3.677,0.0735,172.977,0.731,2007,3.525333333
72,0.00178,0.646,0.813,0.144,-5.29,0.0288,112.115,0.821,2007,2.89155
81,0.000917,0.433,0.959,0.028,-4.04,0.0431,172.984,0.365,2007,4.48955
75,0.0791,0.48,0.631,0.149,-5.488,0.116,84.164,0.515,2007,3.25155
70,0.00197,0.352,0.912,0.193,-4.253,0.0725,166.795,0.351,2007,3.6691
79,0.00076,0.451,0.931,0.361,-3.871,0.0719,122.961,0.172,2007,5.047333333
72,0.363,0.593,0.74,0.102,-6.12,0.0339,118.008,0.502,2007,3.468433333
78,0.515,0.736,0.74,0.0468,-2.18,0.0786,140.141,0.803,2007,3.698883333
81,0.00237,0.52,0.852,0.0733,-5.866,0.0543,140.267,0.234,2007,4.226433333
69,0.153,0.333,0.907,0.395,-3.191,0.0959,187.826,0.353,2007,3.194883333
71,0.0336,0.835,0.669,0.0535,-5.582,0.0643,122.668,0.542,2007,4.451333333
75,0.0564,0.832,0.391,0.224,-8.504,0.0628,104.961,0.436,2007,3.98
82,0.0122,0.596,0.62,0.82,-6.133,0.039,80.029,0.102,2007,4.526666667
68,0.197,0.806,0.721,0.209,-5.167,0.215,94.967,0.781,2007,3.972216667
83,0.0141,0.623,0.93,0.138,-5.285,0.0324,120.119,0.287,2007,3.426883333
77,0.00141,0.611,0.95,0.0543,-3.509,0.0518,132.078,0.607,2007,3.23155
87,0.141,0.542,0.466,0.125,-8.665,0.0831,191.385,0.124,2007,4.057333333
73,0.191,0.721,0.88,0.0769,-3.896,0.0454,110.021,0.655,2007,3.381766667
83,0.337,0.667,0.747,0.115,-7.059,0.189,86.917,0.918,2007,3.39155
77,0.000722,0.56,0.959,0.209,-2.433,0.102,163.983,0.669,2007,3.61
71,0.241,0.672,0.623,0.0848,-5.699,0.0297,92.018,0.617,2007,3.586216667
75,0.102,0.412,0.876,0.297,-6.008,0.47,130.159,0.703,2007,4.552216667
69,0.00221,0.618,0.955,0.486,-3.836,0.0798,150.034,0.79,2007,2.9991
73,0.225,0.932,0.772,0.176,-3.599,0.0369,135.063,0.863,2007,5.12
76,0.00554,0.764,0.751,0.164,-3.74,0.0703,91.977,0.418,2007,3.330883333
67,6.54E-05,0.426,0.868,0.0723,-3.702,0.047,149.042,0.402,2007,3.6
69,0.0904,0.846,0.595,0.063,-8.372,0.0439,101.632,0.78,2007,3.280433333
69,0.885,0.264,0.128,0.105,-15.443,0.034,148.499,0.0774,2007,6.177766667
65,0.0237,0.5,0.665,0.0994,-7.157,0.0355,154.997,0.32,2007,3.749333333
65,0.00452,0.566,0.906,0.21,-5.092,0.0642,83,0.787,2007,3.53755
68,0.16,0.84,0.571,0.406,-7.421,0.0797,116.59,0.617,2007,3.14155
65,0.0292,0.761,0.847,0.39,-3.068,0.0417,91.519,0.765,2007,4.741333333
78,0.168,0.975,0.711,0.0799,-3.904,0.0632,110.621,0.815,2007,3.900433333
72,0.531,0.67,0.478,0.138,-8.689,0.0355,88.014,0.0997,2007,3.812433333
74,0.0521,0.466,0.759,0.0587,-4.978,0.199,160.033,0.328,2007,4.406216667
73,0.000747,0.435,0.887,0.0327,-4.07,0.0636,199.935,0.408,2007,3.534
74,0.0135,0.761,0.899,0.0719,-3.09,0.183,95.027,0.673,2007,3.626433333
69,0.000963,0.578,0.937,0.4,-3.926,0.0724,137.937,0.769,2007,3.9971
72,0.672,0.512,0.525,0.112,-7.152,0.0429,128.054,0.337,2007,3.284666667
69,0.207,0.572,0.822,0.359,-6.015,0.361,94.812,0.472,2007,4.816666667
68,0.41,0.619,0.87,0.0571,-4.956,0.501,188.772,0.94,2007,3.662883333
68,0.00428,0.416,0.827,0.277,-5.177,0.0384,169.902,0.87,2007,3.945183333
76,0.134,0.662,0.693,0.145,-4.298,0.0698,86.009,0.655,2007,4.202
64,0.0149,0.737,0.615,0.102,-3.76,0.0317,110.023,0.41,2007,3.852883333
68,0.0209,0.417,0.63,0.0543,-7.24,0.0898,94.214,0.341,2007,4.242216667
73,0.344,0.765,0.671,0.0506,-5.249,0.278,84.5,0.798,2007,4.164433333
64,0.0505,0.512,0.817,0.0775,-3.154,0.142,154.607,0.552,2007,3.586216667
67,0.0466,0.624,0.805,0.328,-2.632,0.029,123.991,0.77,2007,3.536216667
73,0.000429,0.487,0.949,0.231,-4.217,0.0798,110.02,0.406,2007,5.873766667
66,0.123,0.822,0.905,0.0496,-4.032,0.241,128.014,0.674,2007,3.492216667
74,0.772,0.531,0.61,0.0908,-8.025,0.0387,152.958,0.199,2007,5.3031
65,0.014,0.723,0.322,0.119,-9.702,0.0341,90.063,0.0406,2007,4.464433333
70,0.015,0.692,0.911,0.112,-5.098,0.177,138.975,0.8,2007,3.174216667
68,0.0655,0.675,0.68,0.354,-5.01,0.256,155.698,0.845,2007,4.317333333
74,0.176,0.895,0.694,0.292,-4.384,0.275,93.944,0.632,2007,3.833333333
75,0.0209,0.644,0.549,0.134,-5.415,0.0285,90.04,0.167,2007,4.230216667
65,0.00101,0.735,0.826,0.197,-4.902,0.0349,132.964,0.74,2007,3.538
71,0.832,0.516,0.342,0.0857,-9.785,0.0342,128.378,0.167,2007,4.256433333
64,0.0112,0.644,0.725,0.146,-4.618,0.0701,77.977,0.584,2007,3.700883333
70,0.0769,0.911,0.569,0.073,-7.588,0.0559,129.99,0.83,2007,4.110666667
78,0.654,0.73,0.341,0.0926,-8.521,0.0578,100.558,0.822,2007,2.884666667
66,0.531,0.729,0.581,0.102,-7.091,0.0304,93.997,0.352,2007,3.027333333
67,0.0219,0.509,0.922,0.496,-2.823,0.031,92.5,0.645,2007,3.646433333
68,0.00082,0.572,0.89,0.564,-4.139,0.039,158.038,0.765,2007,3.662883333
73,0.0164,0.724,0.853,0.65,-3.895,0.283,170.51,0.775,2007,5.54555
74,0.027,0.641,0.552,0.148,-5.423,0.0283,90.098,0.152,2007,4.24205
78,0.0715,0.76,0.9,0.221,-4.782,0.0668,100.046,0.761,2007,3.49155
73,0.0506,0.729,0.658,0.0693,-3.386,0.225,140.043,0.551,2007,4.177766667
67,0.00473,0.573,0.897,0.278,-3.549,0.0553,126.034,0.463,2007,3.510883333
73,0.0293,0.447,0.694,0.167,-4.637,0.382,175.868,0.509,2007,3.79755
65,0.0029,0.387,0.499,0.0695,-10.207,0.0259,111.032,0.333,2007,6.319333333
65,0.000426,0.836,0.906,0.227,-2.902,0.279,165.091,0.718,2007,4.5391
64,0.464,0.532,0.597,0.0643,-6.109,0.0261,80.031,0.345,2007,3.501766667
64,0.0221,0.747,0.858,0.0874,-4.047,0.209,94.993,0.588,2007,3.6371
63,0.006,0.61,0.734,0.26,-5.621,0.0332,84.019,0.477,2007,3.315766667
67,0.17,0.684,0.606,0.058,-7.268,0.0504,127.901,0.723,2007,4.5851
65,0.0558,0.847,0.873,0.325,-4.805,0.0804,116.007,0.966,2007,4.266433333
62,0.0198,0.875,0.732,0.11,-5.135,0.0635,87.142,0.159,2007,3.348883333
71,0.995,0.184,0.00527,0.173,-37.264,0.0432,170.612,0.151,2007,5.2571
65,0.00963,0.639,0.903,0.174,-5.013,0.0371,135.938,0.96,2007,4.102883333
65,0.497,0.485,0.667,0.219,-5.485,0.164,174.025,0.52,2007,3.816
69,0.277,0.59,0.828,0.0868,-6.28,0.0439,111.353,0.636,2007,5.494666667
63,0.0226,0.64,0.884,0.187,-2.609,0.0428,124.968,0.573,2007,4.066666667
62,0.0456,0.442,0.793,0.328,-5.152,0.0347,80.985,0.437,2007,3.954433333
75,0.0361,0.657,0.604,0.102,-6.006,0.0296,118.042,0.0779,2007,3.073333333
64,0.000413,0.637,0.973,0.104,-3.386,0.112,150.223,0.8,2007,2.677333333
62,0.0659,0.492,0.859,0.0756,-4.274,0.0332,92.474,0.251,2007,3.730883333
68,0.0325,0.544,0.5,0.109,-8.253,0.026,93.621,0.177,2007,3.974883333
68,0.15,0.787,0.559,0.0936,-7.274,0.046,94.021,0.52,2007,4.059333333
73,0.209,0.509,0.629,0.369,-6.434,0.0335,80.012,0.237,2007,3.488433333
68,0.239,0.82,0.854,0.359,-4.153,0.22,102.623,0.574,2007,3.207333333
67,6.07E-05,0.469,0.943,0.0717,-4.196,0.102,134.031,0.358,2007,4.94955
68,0.834,0.27,0.275,0.146,-10.357,0.0356,168.964,0.231,2007,3.879333333
74,0.0292,0.653,0.604,0.097,-6.017,0.0278,118.016,0.101,2007,3.073333333
75,0.00133,0.291,0.79,0.0811,-5.683,0.0363,155.667,0.513,2007,4.831766667
72,0.39,0.686,0.688,0.0924,-4.981,0.0254,123.125,0.493,2007,3.53955
70,0.827,0.369,0.403,0.106,-7.996,0.0259,154.899,0.177,2007,4.03195
63,8.39E-05,0.421,0.98,0.237,-4.229,0.212,165.193,0.435,2007,2.83755
65,0.149,0.725,0.68,0.127,-6.037,0.224,90.964,0.695,2007,4.478433333
64,0.0419,0.444,0.708,0.0775,-5.926,0.126,105.412,0.26,2007,4.256883333
65,0.00441,0.539,0.977,0.943,-3.738,0.0743,104.978,0.261,2007,3.585766667
63,0.00594,0.794,0.577,0.0708,-8.549,0.111,82.46,0.645,2007,4.993333333
63,0.0439,0.683,0.9,0.177,-4.422,0.0333,117.036,0.962,2007,4.046666667
68,0.358,0.699,0.699,0.0912,-5.564,0.0737,94.977,0.611,2007,3.440216667
63,0.0387,0.836,0.584,0.102,-8.219,0.0793,134.204,0.68,2007,4.44
71,0.0244,0.486,0.881,0.429,-5.623,0.0474,144.997,0.667,2007,8.011766667
69,0.107,0.387,0.64,0.319,-5.817,0.081,59.989,0.617,2007,4.098883333
65,0.633,0.626,0.432,0.127,-11.948,0.0283,137.93,0.361,2007,6.01555
68,3.56E-05,0.378,0.959,0.102,-4.615,0.062,174.932,0.338,2007,3.90155
66,0.191,0.785,0.582,0.2,-4.877,0.237,71.774,0.861,2007,3.856
63,0.0194,0.671,0.82,0.361,-5.796,0.048,122.361,0.685,2007,3.128883333
73,0.382,0.532,0.729,0.366,-6.84,0.0474,121.97,0.595,2007,4.07555
67,0.0455,0.423,0.643,0.172,-7.261,0.287,84.336,0.708,2007,3.5451
75,0.382,0.815,0.757,0.147,-6.16,0.039,104.986,0.734,2007,3.494666667
63,0.083,0.785,0.479,0.0937,-4.956,0.044,75.889,0.364,2007,4.37955
71,0.215,0.684,0.455,0.263,-8.216,0.0307,97.956,0.487,2007,3.614883333
63,0.217,0.71,0.484,0.0879,-7.415,0.049,109.951,0.576,2007,3.0611
63,0.547,0.374,0.711,0.147,-3.587,0.0354,160.001,0.468,2007,4.0491
72,0.104,0.822,0.776,0.443,-5.524,0.108,96.01,0.705,2007,3.4491
65,0.00541,0.619,0.709,0.507,-4.633,0.0395,144.972,0.68,2007,4.223333333
68,0.000728,0.584,0.696,0.184,-3.836,0.0694,137.112,0.699,2007,2.555766667
73,0.692,0.746,0.324,0.139,-8.064,0.045,104.976,0.385,2007,3.170433333
61,0.899,0.257,0.409,0.109,-10.828,0.0363,145.759,0.0794,2007,3.024666667
76,0.0985,0.798,0.821,0.178,-6.143,0.0596,95.004,0.525,2007,3.7911
60,0.000185,0.663,0.839,0.0808,-4.453,0.0695,135.155,0.75,2007,3.118883333
62,0.0185,0.704,0.854,0.148,-5.477,0.183,92.988,0.688,2007,4.0431
64,0.00497,0.625,0.951,0.107,-5.209,0.0494,128.01,0.721,2007,3.304433333
62,0.731,0.886,0.259,0.108,-9.246,0.0423,119.894,0.305,2007,2.256433333
65,0.0451,0.48,0.624,0.337,-6.131,0.382,165.057,0.704,2007,3.4051
61,0.0697,0.71,0.698,0.478,-5.797,0.0332,104.007,0.852,2007,4.41355
70,0.723,0.587,0.497,0.142,-10.757,0.0307,144.972,0.401,2007,4.7939
69,0.00479,0.534,0.393,0.107,-7.813,0.0292,110.007,0.0641,2007,4.839333333
62,0.145,0.781,0.791,0.127,-3.903,0.0468,76.998,0.902,2007,3.704883333
61,0.000101,0.459,0.908,0.145,-4.937,0.046,80.093,0.495,2007,3.620666667
59,0.209,0.524,0.797,0.286,-4.777,0.0329,159.859,0.783,2007,3.797333333
68,0.913,0.443,0.104,0.191,-17.042,0.101,76.497,0.394,2007,3.086
64,0.0825,0.766,0.692,0.0384,-4.672,0.0289,102.028,0.691,2007,3.419333333
60,0.558,0.64,0.627,0.107,-3.339,0.0357,124.367,0.947,2007,3.112666667
64,0.364,0.518,0.575,0.132,-5.821,0.0418,151.345,0.39,2007,3.282
67,0.269,0.708,0.499,0.101,-9.644,0.0297,111.652,0.628,2007,5.47155
59,0.0832,0.642,0.742,0.0887,-3.614,0.0429,78.858,0.407,2007,3.881333333
60,0.0286,0.163,0.616,0.0826,-9.996,0.044,81.993,0.33,2007,3.745333333
61,0.244,0.391,0.681,0.586,-7.231,0.0328,137.567,0.255,2007,4.763766667
63,0.0394,0.923,0.795,0.101,-3.61,0.117,123.021,0.588,2007,4.03555
61,0.608,0.615,0.714,0.139,-2.972,0.0354,157.474,0.829,2007,3.32755
67,0.0071,0.644,0.746,0.0743,-4.941,0.341,105.253,0.355,2007,4.004666667
67,0.0864,0.555,0.692,0.232,-4.767,0.0277,88.995,0.313,2007,3.706
60,0.0682,0.693,0.528,0.677,-10.854,0.0366,145.176,0.91,2007,3.701766667
62,0.000483,0.417,0.871,0.0867,-3.54,0.039,142.003,0.188,2007,3.487766667
60,0.115,0.604,0.605,0.305,-8.516,0.0352,147.925,0.647,2007,4.754666667
60,0.166,0.916,0.849,0.0859,-5.034,0.0639,121.002,0.974,2007,4.262883333
67,0.67,0.544,0.383,0.125,-10.143,0.0334,145.025,0.367,2007,5.0471
60,0.0626,0.655,0.668,0.179,-5.251,0.0302,114.881,0.619,2007,3.66355
61,7.84E-05,0.471,0.735,0.101,-6.685,0.0582,180.127,0.636,2007,3.420666667
67,0.00758,0.888,0.556,0.0553,-8.38,0.186,126.008,0.45,2007,3.891333333
59,0.00485,0.803,0.851,0.0577,-2.429,0.0357,113.996,0.881,2007,3.518
66,0.0171,0.557,0.783,0.151,-4.893,0.234,177.008,0.442,2007,4.256
65,0.0218,0.812,0.67,0.0518,-6.385,0.0565,137.038,0.439,2007,3.305333333
71,0.00133,0.767,0.881,0.0551,-3.988,0.0301,130.018,0.961,2007,3.496666667
78,0.0015,0.627,0.954,0.292,-4.804,0.0425,128.016,0.312,2007,3.718516667
60,0.323,0.637,0.73,0.0982,-5.38,0.0874,93.867,0.732,2007,3.65
63,0.33,0.607,0.599,0.199,-6.886,0.0995,86.491,0.562,2007,4.226216667
63,0.0742,0.299,0.933,0.0723,-6.874,0.17,180.092,0.205,2007,3.750666667
70,0.398,0.711,0.871,0.171,-4.32,0.294,91.153,0.912,2007,4.574
66,0.0242,0.399,0.767,0.306,-3.732,0.0328,135.943,0.507,2007,4.16155
65,0.214,0.498,0.742,0.0642,-6.248,0.259,78.428,0.302,2007,4.792666667
63,0.143,0.765,0.872,0.495,-4.241,0.0775,112.607,0.578,2007,4.388
61,0.0116,0.632,0.876,0.0537,-5.21,0.0276,140.967,0.738,2007,3.561766667
64,0.00166,0.423,0.94,0.178,-4.012,0.0635,149.934,0.505,2007,3.442
67,0.466,0.736,0.871,0.108,-2.786,0.0278,122.395,0.967,2007,2.786433333
62,0.105,0.547,0.825,0.14,-8.499,0.212,119.743,0.589,2007,3.630433333
64,0.226,0.919,0.579,0.0776,-7.338,0.059,130.205,0.941,2007,3.994433333
61,0.25,0.764,0.487,0.184,-6.734,0.0281,116.027,0.352,2007,4.355333333
65,0.377,0.713,0.613,0.308,-4.839,0.0522,133.749,0.98,2007,3.17355
58,0.000435,0.488,0.936,0.106,-3.431,0.0699,95.009,0.398,2007,3.676666667
67,0.511,0.523,0.656,0.0679,-7.441,0.0262,104.271,0.214,2007,4.836883333
59,0.0828,0.63,0.782,0.034,-5.44,0.132,140.144,0.418,2007,4.132433333
67,0.818,0.728,0.283,0.0905,-11.252,0.0323,105.2,0.53,2007,2.85
62,0.844,0.508,0.341,0.325,-10.175,0.0814,172.216,0.646,2007,2.160216667
58,0.733,0.769,0.371,0.106,-8.522,0.0326,100.001,0.653,2007,3.751766667
62,0.143,0.738,0.782,0.176,-6.315,0.169,154.875,0.654,2007,6.120433333
59,0.0102,0.641,0.72,0.154,-4.326,0.0552,77.969,0.578,2007,3.700433333
57,0.66,0.918,0.422,0.033,-4.506,0.0712,96.225,0.962,2007,2.858216667
58,0.0651,0.438,0.99,0.359,-3.89,0.108,131.306,0.452,2007,3.567766667
65,0.000488,0.508,0.961,0.34,-1.343,0.0972,128.839,0.928,2007,3.104883333
58,0.715,0.526,0.774,0.437,-1.692,0.0459,131.715,0.715,2007,2.511766667
59,0.0751,0.411,0.611,0.0762,-4.719,0.0298,140.002,0.138,2007,4.310433333
61,0.453,0.713,0.95,0.348,-4.902,0.138,112.265,0.899,2007,2.532666667
62,0.626,0.641,0.834,0.131,-7.831,0.242,120.948,0.849,2007,1.933766667
61,0.506,0.225,0.511,0.108,-9.316,0.0339,114.255,0.117,2007,5.070666667
60,0.0149,0.653,0.54,0.314,-7.157,0.0386,151.405,0.765,2007,2.139766667
66,0.00316,0.571,0.934,0.197,-4.22,0.0531,132.594,0.409,2007,3.695333333
64,0.0316,0.643,0.623,0.405,-7.605,0.0391,90.486,0.436,2007,3.957333333
68,0.512,0.584,0.7,0.13,-4.251,0.0506,163.953,0.549,2007,3.902883333
66,0.0477,0.598,0.854,0.0934,-7.584,0.0422,94.458,0.844,2007,3.954883333
61,0.64,0.458,0.445,0.118,-8.391,0.361,82.82,0.447,2007,3.66755
61,0.00399,0.468,0.892,0.368,-3.555,0.132,149.162,0.817,2007,2.74955
58,0.0081,0.626,0.856,0.13,-4.114,0.0463,112.078,0.699,2007,3.176
59,0.0368,0.697,0.86,0.0721,-5.181,0.43,160.895,0.433,2007,4.398666667
63,0.00614,0.609,0.917,0.0775,-2.563,0.0477,149.948,0.67,2007,3.559766667
60,0.193,0.492,0.611,0.691,-6.438,0.102,182.529,0.933,2007,1.249333333
64,0.177,0.696,0.526,0.192,-10.504,0.171,88.931,0.703,2007,3.09955
58,0.00212,0.619,0.958,0.622,-3.83,0.0776,150.025,0.819,2007,2.9991
62,0.00677,0.439,0.945,0.166,-2.21,0.138,161.954,0.455,2007,3.261333333
60,0.011,0.533,0.83,0.0801,-3.092,0.0324,120.028,0.249,2007,3.398216667
58,0.0331,0.403,0.658,0.168,-4.713,0.0314,153.903,0.0897,2007,5.506
71,0.000141,0.47,0.947,0.127,-4.122,0.0929,162.052,0.394,2007,3.704
74,0.778,0.777,0.72,0.069,-6.162,0.0803,163.905,0.96,2007,4.446433333
65,0.00443,0.342,0.976,0.0974,-4.986,0.0573,166.663,0.733,2007,4.038216667
64,0.0697,0.661,0.442,0.136,-7.297,0.0285,82.758,0.299,2007,5.220433333
60,0.249,0.641,0.74,0.281,-8.425,0.118,152.939,0.914,2007,3.582883333
58,0.455,0.271,0.599,0.11,-4.63,0.0326,136.169,0.705,2007,2.526
65,0.0736,0.86,0.692,0.182,-6.293,0.112,93.992,0.85,2007,5.060666667
58,0.0279,0.774,0.847,0.241,-3.925,0.121,143.011,0.923,2007,3.31355
60,0.194,0.395,0.869,0.0874,-3.154,0.109,159.833,0.688,2007,4.01755
60,0.00545,0.827,0.587,0.055,-8.189,0.0604,77.688,0.539,2007,3.824883333
70,0.522,0.692,0.377,0.0965,-7.128,0.0497,153.495,0.939,2007,3.39155
61,0.0048,0.558,0.855,0.123,-3.374,0.0386,150.039,0.768,2007,2.883333333
65,0.055,0.696,0.89,0.5,-6.819,0.0441,98.742,0.922,2007,4.203766667
64,0.107,0.931,0.657,0.0878,-6.312,0.0573,131.943,0.962,2007,4.33265
62,0.122,0.313,0.894,0.0925,-3.579,0.0294,149.044,0.363,2007,3.622216667
58,0.0869,0.847,0.667,0.443,-5.7,0.17,77.492,0.707,2007,3.775766667
57,0.159,0.525,0.933,0.311,-4.673,0.356,122.631,0.457,2007,3.728666667
63,0.776,0.323,0.244,0.153,-11.499,0.0293,79.948,0.19,2007,3.780666667
62,0.0104,0.727,0.71,0.107,-6.142,0.0742,81.995,0.378,2007,4.791333333
57,0.00153,0.452,0.82,0.21,-4.508,0.0325,202.108,0.838,2007,3.316216667
57,0.13,0.693,0.594,0.115,-6.408,0.0325,123.932,0.192,2007,4.068433333
58,0.355,0.704,0.811,0.13,-5.308,0.0277,91.97,0.578,2007,4.84155
56,0.203,0.422,0.736,0.102,-4.426,0.049,129.278,0.303,2007,4.334883333
59,1.65E-05,0.518,0.744,0.147,-6.312,0.0428,102.887,0.679,2007,3.470666667
58,0.000851,0.285,0.86,0.0815,-5.882,0.0537,106.613,0.209,2007,4.406883333
62,0.724,0.484,0.312,0.0601,-13.522,0.0535,205.981,0.598,2007,2.780433333
63,0.679,0.497,0.552,0.089,-7.102,0.0307,124.359,0.633,2007,3.264433333
63,0.431,0.566,0.766,0.101,-5.036,0.0399,168.005,0.547,2007,3.8911
65,0.034,0.613,0.962,0.824,-5.07,0.278,113.015,0.496,2007,4.037766667
57,0.00017,0.537,0.927,0.115,-3.322,0.0476,102.445,0.379,2007,3.804883333
58,0.163,0.732,0.549,0.122,-4.194,0.0312,131.006,0.479,2007,4.51955
60,0.277,0.621,0.6,0.495,-6.349,0.576,80.021,0.485,2007,4.228433333
64,0.000329,0.499,0.966,0.151,-4.679,0.11,138.042,0.215,2007,5.252883333
63,0.348,0.818,0.715,0.114,-5.626,0.0334,104.124,0.741,2007,4.023716667
70,0.272,0.82,0.788,0.0404,-5.478,0.191,93.961,0.648,2007,3.25955
56,0.43,0.695,0.636,0.321,-2.817,0.0326,121.42,0.897,2007,2.928666667
61,0.15,0.45,0.602,0.141,-4.801,0.0264,170.043,0.316,2007,4.278883333
60,0.00501,0.385,0.949,0.113,-3.369,0.0459,166.137,0.517,2007,3.772433333
66,0.839,0.439,0.303,0.071,-10.839,0.0422,139.475,0.268,2007,2.846433333
66,0.00833,0.274,0.792,0.131,-4.388,0.0413,179.067,0.092,2007,3.955766667
62,0.483,0.873,0.816,0.146,-4.645,0.256,96.067,0.79,2007,5.024433333
58,0.00349,0.847,0.801,0.331,-4.382,0.0866,109.053,0.744,2007,3.896216667
67,0.348,0.495,0.613,0.0406,-9.463,0.0239,100.535,0.924,2007,2.834433333
66,0.688,0.518,0.208,0.124,-9.925,0.0435,81.709,0.423,2007,3.270883333
57,0.106,0.613,0.835,0.14,-4.051,0.177,143.876,0.684,2007,4.304533333
58,0.252,0.338,0.559,0.38,-7.053,0.118,168.489,0.276,2007,6.918883333
56,0.0508,0.926,0.872,0.0836,-8.615,0.0389,128.057,0.993,2007,3.204
63,0.233,0.827,0.761,0.0453,-5.185,0.138,131.996,0.703,2007,3.01155
66,0.0902,0.769,0.638,0.0857,-5.054,0.216,115.007,0.782,2007,3.5351
64,0.00182,0.593,0.68,0.31,-5.556,0.335,84.547,0.483,2007,4.550883333
63,0.000708,0.347,0.988,0.101,-2.979,0.127,191.933,0.765,2007,3.23555
67,0.568,0.645,0.521,0.0847,-4.849,0.0285,111.917,0.957,2007,3.22955
61,0.00437,0.483,0.945,0.364,-3.969,0.124,160.794,0.625,2007,2.976
66,0.0374,0.162,0.786,0.143,-2.353,0.038,161.192,0.138,2007,3.998433333
69,0.316,0.637,0.547,0.131,-8.637,0.0365,137.989,0.48,2007,3.880883333
72,0.416,0.787,0.679,0.15,-4.913,0.0658,89.988,0.875,2007,4.003333333
59,0.00784,0.466,0.957,0.48,-3.302,0.0637,183.959,0.657,2007,3.841766667
57,0.32,0.599,0.574,0.226,-7.363,0.0434,147.751,0.677,2007,3.514033333
60,0.0736,0.698,0.703,0.305,-6.095,0.0504,186.139,0.662,2007,3.815333333
61,0.0878,0.918,0.664,0.0729,-4.767,0.0502,129.998,0.827,2007,4.112433333
57,0.0111,0.64,0.748,0.175,-7.194,0.0495,74.529,0.693,2007,5.379333333
67,0.811,0.671,0.329,0.0632,-8.153,0.0304,95.946,0.539,2007,2.79
69,0.0761,0.913,0.304,0.103,-7.928,0.405,88.02,0.261,2007,3.717766667
67,0.389,0.69,0.569,0.067,-6.806,0.0624,175.898,0.966,2007,3.797333333
89,0.0954,0.486,0.617,0.109,-7.115,0.0287,138.015,0.417,2008,4.03955
75,0.907,0.317,0.172,0.105,-10.636,0.0326,65.18,0.0963,2008,3.534
76,0.0161,0.68,0.687,0.261,-6.162,0.0709,150.053,0.467,2008,4.158883333
79,0.000334,0.534,0.87,0.241,-3.078,0.0425,126.019,0.462,2008,3.586
72,0.391,0.544,0.404,0.157,-8.751,0.0354,129.518,0.251,2008,4.844666667
82,0.645,0.566,0.713,0.114,-4.25,0.0418,169.861,0.805,2008,3.9691
73,7.95E-05,0.706,0.841,0.0688,-3.956,0.0418,132.032,0.861,2008,3.670433333
84,0.00428,0.55,0.917,0.197,-3.159,0.0638,126.115,0.601,2008,2.963766667
77,0.00475,0.527,0.922,0.422,-2.666,0.0728,95.975,0.49,2008,3.028
79,0.00154,0.554,0.932,0.425,-3.424,0.0485,112.49,0.478,2008,4.038
72,0.162,0.687,0.783,0.114,-4.44,0.0386,129.964,0.443,2008,3.852216667
82,0.559,0.703,0.444,0.0973,-9.331,0.0417,150.96,0.712,2008,4.0491
74,0.845,0.592,0.263,0.127,-14.029,0.0568,76.366,0.109,2008,3.975333333
73,0.0387,0.674,0.695,0.194,-8.636,0.278,151.486,0.773,2008,3.697333333
74,0.0296,0.667,0.954,0.331,-3.462,0.0817,114.03,0.807,2008,2.918216667
88,0.0515,0.79,0.647,0.248,-5.983,0.136,87.999,0.654,2008,3.516666667
72,0.291,0.616,0.47,0.111,-6.092,0.0253,80.03,0.325,2008,3.508433333
72,0.0103,0.551,0.819,0.153,-4.489,0.0525,174.917,0.846,2008,2.296
80,0.171,0.693,0.729,0.07,-2.99,0.378,117.848,0.521,2008,4.74555
72,0.00223,0.699,0.76,0.132,-3.173,0.0677,129.996,0.696,2008,2.994
75,0.000686,0.28,0.87,0.101,-4.219,0.0592,164.057,0.284,2008,4.365983333
82,0.0336,0.835,0.669,0.0535,-5.582,0.0643,122.668,0.542,2008,4.451333333
76,0.000247,0.617,0.922,0.363,-3.474,0.0744,132.059,0.6,2008,3.5391
76,0.0272,0.464,0.655,0.328,-9.058,0.0608,169.515,0.531,2008,4.56
73,0.056,0.829,0.428,0.137,-9.469,0.0831,148.075,0.45,2008,4.988883333
82,0.257,0.871,0.701,0.0589,-5.594,0.0458,126.975,0.716,2008,3.307333333
79,0.0368,0.672,0.82,0.184,-4.456,0.0459,120.005,0.438,2008,4.642883333
71,0.000821,0.512,0.864,0.0982,-4.146,0.0338,138.018,0.527,2008,3.713766667
